anonyme_Source,anonyme_Target,Weight
12951,159,1
3188,9557,1
1260,10367,1
12454,9132,1
5292,308,1
9720,2825,1
3047,4229,1
11906,10889,1
16338,9738,1
1643,7137,1
2953,12574,1
9513,932,1
7047,11818,1
4632,6885,1
6147,3016,1
17536,3195,1
13408,10652,1
16862,16152,1
6874,6874,2
11647,9645,1
26,14609,1
12102,5080,1
16361,10109,1
2754,17173,1
11681,17149,3
7146,11832,1
9351,417,1
12348,10683,1
13593,5822,1
17947,17947,1
7635,13963,1
960,13685,1
15025,3726,1
2481,1316,1
16237,13667,1
7041,2702,1
444,9344,1
3231,14511,1
3324,5135,1
18696,3593,1
1958,18112,1
9287,9551,1
18822,12460,1
7041,11250,1
3124,3124,2
3688,15281,1
5720,13225,1
13000,5156,1
18254,1129,1
12368,8279,1
16697,6695,1
2800,4546,1
4703,7327,1
8302,17588,1
7361,15334,1
9586,9586,1
16170,13921,1
654,10388,1
16009,6602,1
2390,3003,1
16487,1752,1
1192,2817,1
4117,1481,1
16165,18305,1
8738,5081,1
11638,12071,1
18449,912,1
6344,11690,1
4404,13609,1
7332,18244,1
2508,14846,1
10390,554,1
14184,7623,1
6921,3229,1
14810,6380,1
3448,13339,1
60,1422,1
4787,8696,2
10973,16515,1
13091,4038,1
4357,587,1
6747,13680,1
442,10260,1
818,11466,1
2545,17590,1
13767,2999,1
6621,16656,1
3681,7846,1
17199,10161,1
10535,14554,1
15427,2196,1
1503,14272,1
4351,1207,72
8838,15950,2
9924,289,1
17030,12184,2
13680,15816,1
12604,886,1
5876,9589,1
16498,16498,5
10179,1838,1
11091,2206,2
5796,3736,1
14817,16220,2
15907,15907,1
12430,15651,10
14129,7386,1
13883,13883,6
17886,16550,2
4474,9682,1
4901,10353,1
2942,10283,4
12806,4049,3
10584,9006,1
5425,837,2
4338,10200,1
1700,8660,1
15965,2772,1
9940,10420,1
4258,10562,3
14462,6997,1
18159,9581,1
13578,11088,1
17886,3258,1
10575,7491,1
11729,5485,1
10107,8208,2
17947,11378,1
3406,15165,1
16715,16933,1
1489,2206,1
5992,10074,1
3211,9909,2
1010,16375,1
10151,8601,1
8776,127,3
17231,16597,2
2092,4517,3
875,3723,3
10784,7324,3
7181,4022,1
1029,11159,1
3689,6602,3
14635,12430,8
7362,14600,2
11447,50,1
9405,13859,1
15626,15403,1
14283,14283,11
13052,13917,1
10653,6107,1
12727,9113,5
132,17528,1
4460,12520,1
3212,10832,1
15840,14822,1
7259,11698,1
8542,8979,1
9363,8091,2
6972,6972,10
16638,16842,2
18752,18752,7
7803,7927,1
2093,3853,1
18692,14778,2
8171,3853,2
6061,6061,7
2719,15017,1
9292,12830,1
10869,3169,1
13685,14729,1
11088,10730,1
15774,17505,1
14606,7565,1
4068,16027,1
13178,15700,1
10043,2634,2
15850,2372,1
4006,12370,1
4173,13124,3
2819,9360,1
15503,8719,1
18408,16368,1
1301,13069,1
8486,11323,3
12376,605,1
1599,9086,1
17171,4830,1
3488,5516,1
14867,1590,2
7357,10019,2
3247,18480,1
3789,18668,1
426,15031,1
1026,1006,1
11665,5922,1
15967,11120,1
7200,18269,2
10304,10304,2
10133,3653,2
12499,11270,1
14586,6358,3
14354,6698,1
10207,6187,3
3877,13780,1
12604,11638,2
10535,8685,3
13148,5369,1
3195,3195,4
11818,17263,2
3800,14907,2
9508,6954,2
15,2453,2
13669,2565,1
12151,10989,1
4003,9401,2
6061,17093,2
16633,17492,1
155,6447,1
18465,14949,1
10714,1137,2
5635,17899,1
17859,18249,1
18343,11479,1
10445,8514,1
13458,551,1
11610,11610,1
2754,7454,1
13310,10424,2
1958,5219,4
18765,10905,1
12091,6061,1
16132,16132,1
3250,8047,1
16192,2661,1
513,12604,1
11930,11930,1
18725,15050,1
615,10101,1
13494,14360,1
1423,710,1
228,8739,1
2135,17166,1
7444,13959,1
15794,18070,3
8905,4592,1
3310,13460,1
15182,9829,1
18316,15332,1
3921,18791,1
17488,4532,1
15106,973,2
8354,12450,1
14481,18696,1
5884,6790,1
11789,12509,4
16608,13749,1
6659,16022,1
8030,14447,1
1990,1990,5
5010,7357,2
800,398,1
7011,11090,1
18244,17173,1
3146,7136,1
15038,8250,1
6271,11439,1
15503,15727,1
7645,12985,1
12604,4096,1
7602,14548,1
13867,17130,1
1687,16757,2
7002,5268,1
16542,14087,1
9858,18045,3
14817,8905,2
10550,6639,1
13857,2956,1
2236,17115,1
7711,7711,1
9570,2086,1
13683,1838,1
13857,9289,1
8584,13884,1
2559,9496,1
14372,15683,1
7373,1791,1
952,2515,1
6022,7390,1
9521,2272,1
1314,5681,1
6786,17856,1
4464,10463,1
2913,10321,3
2279,6603,1
10324,5904,1
18133,7907,1
1368,4826,1
17576,3467,1
11232,8081,1
10343,10343,1
7058,10200,1
8830,7643,2
7517,16072,3
18124,10074,1
14197,16785,1
5812,17895,1
12307,6602,1
17251,10883,1
5830,5219,1
2041,11392,1
5939,2189,1
8962,7792,2
1687,4905,2
15721,1260,1
8151,2913,1
10708,14238,1
2323,10091,1
5532,6602,7
15769,6429,1
2913,9729,1
3681,4208,1
11874,79,1
2041,15675,2
13666,9908,2
13566,14386,1
4984,15743,1
13141,10922,1
9406,10653,1
9278,7250,1
3152,14727,1
16310,3645,4
13902,9748,1
14994,12094,3
17263,8104,2
5581,6813,1
16324,16343,1
11773,12907,1
17798,5268,1
5621,302,1
1010,13240,1
16478,16478,2
13947,5955,2
17789,15828,1
11063,11439,1
5840,886,1
8367,3255,1
977,1457,1
6522,18244,1
9521,14221,1
18780,17827,1
13680,8105,2
17319,3382,1
9571,5434,1
17809,17809,2
17710,2325,1
4428,8529,1
3844,2586,1
5669,8862,1
5570,15700,1
11460,17610,1
5769,17623,1
9348,8695,2
5967,17141,1
10876,8671,1
3123,3645,1
5205,12698,1
3154,2694,1
7570,9243,1
4908,11159,1
4336,14371,1
14163,17120,1
10161,16426,1
7010,10740,1
14534,12692,2
13341,15434,1
125,886,1
6055,13748,1
18349,14167,1
13520,13374,1
15592,8638,1
15461,14635,1
8838,11638,1
7896,7896,1
7413,6055,1
8555,8150,1
2554,16478,1
15551,3844,1
405,17649,1
8324,9589,1
10647,7090,1
12211,14155,1
18379,556,1
13264,7358,1
13043,855,1
5366,14338,1
3016,1386,1
11219,15966,1
18696,14886,1
3865,13863,1
5822,4616,1
14994,16147,1
2182,5891,1
14481,9404,1
11088,5592,1
5628,5479,1
1861,1861,1
8029,11789,1
9086,18159,1
17144,17664,1
1961,1961,2
16571,9253,1
14873,13970,1
4562,9108,1
1468,7636,1
8962,176,1
1690,11126,2
10779,15254,1
2135,15349,1
12365,3353,1
10784,7302,1
12900,2039,1
5924,10508,1
8992,17660,1
12142,18256,1
1946,18214,1
2960,4586,1
6046,8244,1
7625,7176,1
5874,1702,1
12035,3579,1
989,14373,1
9603,14572,1
16310,5,1
3123,16627,1
6808,12659,1
13672,13944,1
18159,16455,1
5850,6602,1
14174,14174,1
13851,10779,1
10695,15396,1
11397,16064,1
11813,6383,1
14079,2641,1
5635,8851,1
1503,5227,1
12965,12965,1
15728,12539,1
9086,17610,1
4444,12535,1
12339,17125,1
8250,8257,1
11994,6341,1
18501,14665,1
5924,5626,1
14155,8236,1
8845,17528,2
16060,18818,1
6954,643,1
18458,17925,1
8371,16671,1
2699,3366,1
15781,18084,1
1560,12232,1
14398,14646,1
10826,17290,1
13841,17290,1
12374,14856,1
2992,16248,1
200,10738,1
15187,7425,1
16902,7232,1
13293,9405,1
808,17730,1
5961,18436,1
3578,8845,2
13680,1386,3
7649,11013,1
9255,1345,2
15296,2819,4
786,10693,1
4336,7421,2
9243,15262,1
8151,9164,1
6840,6788,13
16857,3317,3
15898,15898,17
1848,13623,7
11370,1534,2
2722,11063,1
12332,14665,1
6788,6316,1
1501,1501,84
11694,4548,2
17375,12864,1
2661,2661,6
9844,8481,1
13894,4222,1
9115,11789,1
11889,11889,22
3003,4045,1
4517,3188,4
9390,5486,1
9360,13936,4
18328,12042,1
7202,4892,2
6159,17093,1
2443,12727,1
7929,15410,1
221,11017,1
3980,6485,1
2755,2755,1
17979,14907,1
6316,10756,1
18428,6868,3
17537,14852,1
6852,18434,2
11159,4250,1
10242,10046,1
977,12604,4
12675,2673,1
9466,15880,3
4074,11800,3
8433,10773,2
5334,7154,1
5154,10415,1
13936,886,2
5749,14205,1
3450,3450,4
13524,11860,2
9620,9620,8
12473,2056,1
7455,12509,1
9999,8693,2
11411,13245,2
2023,12803,4
15297,4290,1
1519,7636,2
5232,2211,1
16757,16601,3
4771,15182,1
5033,12401,1
18464,8236,1
8845,6823,1
13900,15807,1
4559,7026,3
15795,15795,1
12806,12978,1
12275,13822,1
13665,7559,2
5626,9819,1
2000,4117,1
9676,13685,1
7991,8548,1
6721,4825,1
14743,5537,5
6744,11656,1
4787,9404,2
4101,453,1
2809,18110,1
77,14544,10
9033,9033,1
9734,8318,1
4233,6581,8
2296,5159,1
15950,15546,1
7323,9333,1
4520,12806,1
13872,6721,3
5924,10906,1
3519,15201,1
9643,10046,1
16948,6522,1
2449,1812,1
17583,10984,1
17528,13680,1
14347,13820,1
6002,970,3
769,16346,2
15715,16965,2
568,6865,1
6389,6389,5
12790,11643,6
15426,3199,1
3028,10170,2
12707,8757,1
14994,15553,2
11818,16329,3
16494,15509,1
2457,9508,2
17176,6931,1
10353,3944,5
1338,16385,1
8043,8109,1
10788,10788,2
2907,10390,1
6224,6621,1
2482,2593,1
17738,9901,1
11731,139,2
15526,1051,2
11675,8185,1
6743,12727,2
16936,15885,1
4283,59,1
9291,3610,2
5401,2435,1
9287,4536,1
18808,10682,1
18669,5104,1
61,10816,2
2071,13551,1
732,16670,1
7989,13889,1
4679,14162,1
15296,7146,3
5142,10562,1
325,14087,1
2017,7357,1
4808,14493,4
5774,12506,1
1687,17536,1
13621,12507,1
1810,3775,1
11690,654,1
2540,7629,1
4529,977,1
12048,12668,1
18523,14410,1
11457,18343,3
17400,17400,1
16170,2659,1
11967,8205,1
16315,2027,2
16392,7586,1
14564,14564,10
2721,1687,1
719,12043,3
7882,13575,2
9594,11290,2
12447,9826,1
8037,4477,1
8794,13584,1
14994,18226,6
12993,18669,1
8845,9115,2
7287,7343,1
14837,14837,1
1374,12699,1
5010,4985,1
4266,16787,1
7867,7867,1
1687,9940,2
8104,14514,1
12910,10551,1
9115,5740,2
16329,10876,1
6007,13272,1
17484,7486,1
11058,13155,1
3021,7287,1
10253,5822,1
1298,9086,1
13815,3844,1
8653,5562,2
2324,17632,1
15515,1414,1
11053,11638,1
5630,6743,1
5337,13615,1
12976,12388,1
7340,6639,1
10676,12321,1
14169,17449,2
4409,11852,1
8502,8502,1
18595,17114,2
2036,18541,2
4752,16661,1
4717,11124,1
8862,18008,1
10462,3000,1
4416,12897,1
16626,16888,1
2819,6105,1
16211,2353,1
5353,10315,1
8466,7482,1
1944,14495,2
13600,14079,1
837,7382,1
15845,13574,1
2996,3340,1
14174,17087,1
5006,2515,1
4517,10733,1
13310,12109,2
4703,1117,1
14666,2610,1
12438,11604,1
12303,12303,2
8579,15296,1
4664,3031,1
10301,10301,1
15880,9480,1
11638,6800,1
5199,1705,1
11773,5635,1
10044,18576,1
6221,2284,1
5859,5859,4
1941,14822,1
9186,16712,1
12806,5812,2
1435,16503,1
9730,15037,1
17848,14675,1
7433,4894,1
7319,18238,1
13936,3800,4
5561,977,1
15929,5812,1
18072,14777,4
4517,15569,2
5705,13010,1
10900,22,1
7774,8324,1
11992,1411,1
7669,7663,1
10048,17815,1
13819,12113,1
6958,15717,1
2324,13815,1
10462,18541,1
9477,2296,1
9954,2933,1
18268,9132,1
556,12141,1
8250,12760,1
17873,11476,1
16058,9159,1
6596,16863,1
8860,1279,2
1457,9688,1
7942,7750,1
12384,15017,1
771,4199,1
12555,371,1
5644,6797,1
1681,10236,1
5706,1958,1
15351,4798,1
15840,9411,1
2036,12904,1
10823,8373,1
12474,17763,2
10565,12996,1
1132,6721,1
30,7537,1
2668,9883,1
9940,9940,1
11914,16023,1
4529,12628,1
4049,8630,1
16633,4482,1
2165,3830,1
10179,13872,1
14576,4901,3
9158,12308,1
16736,6242,1
14995,5314,1
10048,10551,1
4597,2872,1
8838,6173,1
786,14561,1
9480,13495,1
4737,10889,1
18276,824,1
13364,8967,1
11627,10691,1
8052,9324,1
5984,17632,1
7513,1741,1
16170,2277,2
9894,15551,1
2277,10420,1
12258,17434,1
17785,3014,1
6127,3688,1
2686,5879,1
9139,3016,1
17947,2966,1
18465,2982,1
11540,15296,1
284,5942,1
4985,14867,1
14127,7802,2
4283,14763,2
17260,1987,1
1314,2853,1
14163,5119,1
11994,2827,1
13357,16918,1
8324,7357,1
12921,1829,1
5006,4741,1
9086,14525,1
3461,7702,1
18696,5895,1
4584,4584,1
543,11690,1
1937,7802,1
6312,1523,1
15673,17614,1
6646,6089,1
9618,5818,1
6230,6150,1
14665,12332,1
18802,10324,1
4291,6389,1
13422,6852,1
2678,4598,1
18755,17338,1
18188,1747,1
8504,4464,1
7878,10341,1
7107,10716,1
13066,1391,1
15261,11893,1
183,5906,1
7542,13091,1
4787,12907,1
9015,13259,1
6046,4903,2
4517,17263,2
18529,18529,2
9232,17519,1
7357,320,1
9118,9118,1
18008,4503,1
11104,11807,1
13942,17236,1
15030,15030,1
2982,16860,1
16039,18349,1
177,13277,1
17859,7664,1
11556,5978,1
16830,14374,1
3636,6777,1
6078,495,1
15224,12185,1
12596,3593,1
8732,17265,1
11362,15306,1
8676,15410,1
13506,11159,1
12471,7629,1
5316,18269,1
1173,10852,1
1081,16391,1
15478,10330,1
10353,2379,1
12445,17886,1
4772,6371,1
2839,3859,1
4594,15984,1
8537,15700,1
7128,5604,1
9025,18696,1
12167,16046,1
17047,17047,53
3377,2175,5
15651,3103,1
15682,3807,2
8244,16391,1
8060,8060,35
9924,11798,1
5821,5821,11
12438,16497,1
8761,770,2
17696,5780,6
18622,15429,1
14694,13542,1
9302,569,1
5041,15120,3
16064,2434,1
17375,3331,1
8924,9248,2
12380,15267,1
18395,8472,1
18573,7146,1
4725,11729,1
16350,16350,3
13145,1841,5
10647,14405,1
824,824,11
12531,6796,1
8037,11491,4
2206,15551,9
3688,3483,1
6234,12604,3
10183,15794,1
6236,9021,2
12604,6452,1
15551,7567,1
4765,4134,1
18303,7099,1
14149,11956,1
13226,13226,7
7743,2819,1
18256,18256,3
4056,13936,1
18008,4935,1
3859,10895,4
11132,9794,1
14726,14726,5
1259,17376,2
11053,5610,1
14820,12377,2
5570,3168,1
2398,2398,8
9185,10014,1
10535,3689,1
9310,15551,2
6927,9596,1
3136,2436,1
1734,16310,7
12692,13359,19
13510,14766,1
3408,2715,1
3025,10337,1
2479,14882,1
15551,4529,1
10740,10740,9
15700,7357,3
1687,15288,1
12623,13624,1
17461,17461,2
18705,1144,1
4517,11485,1
4996,14766,1
6978,6659,1
8780,1075,1
10048,14675,1
16166,16271,2
5965,10939,1
2230,15510,1
17392,17392,2
17352,18124,2
12468,12468,3
15950,10594,2
4238,980,1
4899,12239,1
1132,2324,1
14666,14666,4
7509,16080,1
10036,6255,1
14246,1854,1
16414,14097,1
14462,15691,1
16154,3807,3
5486,3283,3
5375,18754,1
18003,1457,1
9648,4954,1
7044,4280,1
8962,11047,1
14760,17578,1
17389,5897,1
4954,13153,3
2257,9645,1
3681,2481,1
11349,11349,2
3856,6485,1
11461,17922,1
2324,9729,1
2925,8922,1
8598,780,1
18206,7317,1
6812,8140,1
1956,17346,1
7852,7852,3
7346,7346,7
13905,13650,1
18526,2272,1
1688,7419,1
7198,17447,1
15630,9520,1
9139,8171,1
10757,1080,1
1260,1260,11
18023,6602,1
14937,4072,1
17266,8293,5
15649,3874,1
17266,8026,2
10538,15913,1
3958,7128,1
3599,7978,1
14852,12296,1
9677,4695,1
1665,1665,2
16125,8900,1
15296,10048,1
7359,15494,1
17074,10256,1
5337,3928,2
10390,18659,1
8228,17623,1
3689,10574,1
17633,1302,1
12087,12087,6
16990,5630,1
2324,15052,1
11711,14949,1
16225,10019,1
1459,10062,1
17093,4078,2
11959,15206,1
17890,13902,1
4237,18370,1
4058,18639,1
14802,5265,1
10582,1380,1
9657,2185,2
3601,18637,1
15550,8599,1
7715,15081,1
4901,2919,3
14622,1423,2
9391,10203,1
18480,12057,1
14246,274,1
17016,5940,1
2400,7675,1
10522,886,1
13663,2137,1
13863,3865,1
16605,14493,1
13518,12674,1
10337,17748,2
15131,12604,1
4529,2754,1
9410,15058,1
17176,14112,2
15591,15591,1
9069,5765,1
18030,9554,2
1714,437,1
14237,14237,2
12509,12231,2
8962,1950,1
6688,11412,1
9086,8507,1
9400,11690,1
14679,14679,1
14993,1208,3
13949,13949,1
9838,4402,3
183,14248,1
4335,9086,1
15933,15933,8
13823,13680,2
9589,18011,1
12604,15590,1
11904,14967,1
10498,18350,1
15572,14786,1
2664,13608,1
10009,4637,1
8237,297,1
12706,9683,1
10239,16060,2
12419,13771,1
16517,7041,1
8574,14064,1
14467,14682,1
12473,5144,1
12673,12598,1
18721,8952,1
14525,12900,2
9770,4172,1
3579,17298,1
18571,5410,1
14532,9570,1
9338,15860,1
9113,14586,1
10321,17484,1
5156,9924,1
18029,16727,1
2057,2057,1
2123,4452,1
14076,6736,1
5268,10365,1
3003,449,2
4871,10531,2
11063,6249,2
16945,296,1
4128,4456,1
11486,2206,2
1867,14754,1
14221,9521,1
1838,15551,2
18304,6349,1
18329,5057,1
1799,12259,1
17526,14867,1
8214,15368,1
9654,2036,1
3874,13259,1
16374,14870,1
13959,8105,1
8105,9940,2
2556,2111,1
16273,6044,1
9708,15648,1
5922,10565,1
5249,15629,1
4782,18226,1
18475,7524,1
5922,13974,1
10973,9086,1
7788,4480,1
8182,10457,1
9544,9589,1
3317,9008,1
2719,8171,2
4472,11984,1
7806,7357,1
2081,14464,1
10738,18637,1
1113,3236,1
5284,11359,1
14051,14051,1
3208,8845,4
2335,4127,1
2971,9589,1
3281,1772,1
12037,5815,1
1860,13822,1
2342,961,1
8037,552,1
5796,18619,1
2819,2998,1
4856,15187,1
9101,13130,1
2075,14996,1
5660,793,2
37,10088,1
3272,5107,1
16099,13922,2
1633,8916,1
11765,11765,1
8109,8043,1
11093,15993,1
17610,6344,1
1296,1418,1
16392,13362,1
8838,12370,1
13812,9047,1
2098,2098,1
848,848,1
7909,13899,1
1422,3593,1
8598,16469,1
17513,3610,1
16166,15987,1
6194,2292,1
5392,16841,1
11704,1102,1
14282,1950,1
1480,9123,1
17231,7149,1
15489,3688,1
12368,4353,1
16714,3965,1
12078,17731,1
9329,10532,1
15459,6665,1
6007,17360,1
13191,1065,1
1137,9906,1
12456,12456,1
5350,7047,1
18755,17011,1
12751,12604,1
18504,6593,1
12002,13975,1
9076,6346,1
8596,12806,1
15717,1939,1
2847,14383,1
11226,14268,1
11055,2421,1
11325,18304,1
3680,7716,1
8166,17710,1
10472,14464,1
6721,2206,1
1221,3530,1
15720,5721,1
989,5624,1
7250,9278,1
11070,15507,2
8959,2711,1
2994,9062,1
18465,3689,1
2819,18512,1
2413,2413,1
5388,612,1
10390,4986,1
7098,2754,1
17293,689,1
13579,17623,1
4911,13647,1
14899,6877,1
4663,9499,1
1457,13426,1
9012,14576,1
972,1847,1
8161,9151,1
13202,18708,1
13766,11980,1
3929,13890,1
9695,1958,2
14639,10769,1
8875,2319,1
11091,7929,1
12814,17477,1
14907,977,1
461,837,1
6811,12520,1
10407,12176,1
8747,1132,1
5635,13963,1
10330,4660,1
14085,13632,1
11185,12604,1
18450,9302,1
5655,15563,1
17863,16274,1
2075,10256,1
8488,4961,1
7058,1687,1
3680,10531,1
10494,3509,1
11359,5284,1
10390,1968,1
9589,18642,1
1242,10277,1
4452,2123,1
8104,6602,1
18269,17995,1
9967,4928,1
1242,16710,1
13795,50,1
2576,15616,1
17193,539,1
3608,14604,1
8040,8040,85
7444,16995,1
13280,3537,1
205,205,31
977,18738,1
9113,16310,1
14246,15334,2
2923,13091,11
4837,3610,1
6238,2704,1
13341,11564,10
7343,8525,1
10088,13822,1
9581,8900,1
18081,14627,1
17549,7623,7
13191,13936,4
665,5414,1
8803,10889,1
10889,16170,3
268,268,3
14817,14808,1
17176,4199,2
17078,9086,1
10455,18073,2
791,15717,1
17011,12130,1
6021,6021,2
13555,12388,1
9360,12738,1
8372,6125,1
13191,9527,1
2515,635,1
2441,9472,2
13696,5582,4
2942,11237,1
6321,6321,4
4440,834,3
12439,2826,3
3105,3105,37
15169,10141,3
13340,97,1
1734,17715,2
6917,10535,9
9464,12745,1
18193,16879,5
8244,3665,6
4988,7302,1
15551,9589,2
12748,8171,1
1690,15263,1
12094,2658,2
13763,17263,1
9692,16757,1
8551,8551,3
15546,13872,1
10784,2206,6
5027,14447,2
6865,4597,2
16392,17260,1
14155,12727,2
1155,5073,1
13775,14620,1
18512,12604,2
11261,8845,2
18030,18313,2
13495,9708,2
16310,18760,1
1745,17452,1
2117,10017,1
13680,1687,3
5744,5804,2
6196,18136,1
2325,4290,2
9940,17528,1
18696,15052,1
11002,18748,1
16310,4782,1
16479,10387,1
1291,10606,1
10205,956,3
12225,18305,1
948,17969,2
16085,13981,1
13815,4409,1
15431,17384,1
2779,12604,1
15754,9553,1
5431,15508,1
9495,5907,1
1690,1238,1
9619,7679,1
9321,6602,1
5924,4775,1
14091,14091,5
3859,5585,1
9676,13841,1
4984,11194,1
8905,3160,2
13452,17910,1
14272,6253,1
3016,5513,1
18030,4953,1
318,7734,1
17610,15296,1
6281,17720,1
3195,14817,2
8535,2905,1
11690,17519,1
8171,16757,3
15671,1846,1
1733,13765,1
2647,15927,1
13555,895,1
17678,16538,1
18499,11562,1
12438,9593,4
18428,11044,1
8734,18696,1
10309,14105,1
970,14706,2
12604,16289,1
10420,11750,1
13442,14124,1
7300,13124,2
3688,2184,1
5219,255,2
977,4984,1
15551,6522,2
11135,18037,1
2301,9744,1
2721,15925,2
4580,15102,1
12344,11818,1
12231,6061,1
16757,8589,3
13768,2206,1
13194,13194,4
1807,8905,1
16954,11818,1
7676,7676,1
11485,7192,1
10538,13341,1
4641,1528,1
11749,11749,2
15551,7633,1
17530,5452,2
6143,10324,1
11812,16197,1
7410,7410,6
6229,14087,2
989,4154,1
13831,8047,1
2872,4597,1
2754,7146,1
12598,17093,2
11261,18714,1
16881,6892,4
4787,5010,1
886,3680,2
12604,2703,1
16764,10496,1
7689,9445,1
1132,17278,1
16050,8371,1
4718,8934,1
3688,5463,1
7116,9682,1
5635,17979,1
15700,5561,1
17438,9823,1
3020,7090,1
6202,17263,1
15662,13105,1
6655,17388,1
18725,4403,1
9039,4311,1
8687,2483,2
6061,16504,1
17519,15551,1
15805,17326,1
15553,12094,1
10246,10936,1
17097,15131,1
14996,15850,1
8955,1964,1
4250,15902,1
8929,9802,1
18669,10130,1
176,176,2
6039,6039,1
14246,7411,4
12595,17686,1
12604,326,1
12738,17632,1
15090,17632,1
10294,7640,1
3629,1779,1
15735,9113,4
4529,18349,1
17141,6639,2
11818,17964,1
6743,4517,3
7246,13450,1
8628,9264,1
1548,5635,1
16714,12876,1
12252,11088,1
17431,11449,2
2265,15165,1
5045,13719,1
4536,9287,1
12686,8150,2
17890,15816,1
18245,3066,1
18269,13055,1
14181,17093,1
12307,11485,1
14997,18523,1
18068,16999,1
14464,1316,1
2481,9613,1
15526,2202,1
2626,8750,1
15727,14958,1
5475,8695,1
299,8890,1
2417,8882,1
568,2877,1
10826,8731,1
4755,14729,2
15387,11748,3
513,14363,1
8696,4006,1
17216,15230,1
8830,1964,1
18151,12893,1
14428,15870,1
6872,274,1
8732,14907,1
10998,13844,2
18000,5812,1
5455,1176,1
14810,18129,1
15741,8236,1
15500,1124,3
7889,9116,1
178,18714,2
15296,12879,1
12993,16978,1
12741,2470,1
3457,1031,1
13091,3007,1
8375,7147,1
12673,6613,1
15191,7501,1
13424,17213,1
18002,10912,1
4335,2913,1
11852,17351,1
17528,18714,1
8236,252,1
16603,16603,2
8599,13921,1
14582,10353,1
13493,17238,1
10321,3680,2
2286,6789,1
17623,8228,1
3014,9873,1
7869,3565,1
13341,7257,1
5921,7054,1
9690,6334,1
18101,17612,1
3688,4841,1
6009,9550,1
579,2831,3
6960,7629,2
3392,14283,1
17349,5145,1
3916,8339,1
6225,6528,1
12641,16101,1
3870,8415,1
12744,5638,1
10550,10025,1
7577,6204,1
12673,8589,1
808,16698,1
17613,13786,1
1538,7211,1
8860,5179,1
11832,17338,2
3166,14625,1
7362,16526,1
14788,14464,1
2930,940,1
8599,12748,1
17213,10493,1
5714,11447,1
9819,5626,1
5922,2634,1
17382,17382,1
11924,11049,1
16325,16844,1
13029,13832,1
3025,14567,1
9039,1569,1
3016,9676,1
15459,16532,1
3463,3463,2
2324,8129,1
4046,2166,1
12438,3104,1
18268,7358,2
3013,426,1
168,12806,1
9135,13836,1
883,9125,1
2341,2663,1
5468,518,1
739,10066,1
10044,7315,1
15202,13356,1
7826,10061,1
10731,2953,2
13395,2390,1
2206,4584,1
9422,10058,1
18303,7529,1
3480,5635,1
15712,3822,1
13909,17141,1
4136,18368,1
16468,10852,1
17141,5967,1
6602,9358,1
3920,4994,1
16193,12791,1
11918,11918,1
8310,4137,1
13468,3188,1
1440,13180,1
11537,9589,1
10819,8964,1
10015,12604,1
18369,12368,1
1644,17408,1
3647,18696,1
15335,15507,1
2625,16877,1
14084,8201,1
13963,10368,1
8962,17502,1
8302,5875,1
5268,18231,1
14500,14967,1
11742,7407,1
15012,15394,1
14796,15660,1
2131,18626,1
1690,10257,1
17755,17756,1
18696,10729,1
10546,12287,1
1732,1901,1
13824,8371,1
15760,17269,1
1944,16240,1
10832,14557,1
13684,10368,1
655,10866,1
9103,9896,1
162,3418,1
15087,8547,1
7046,13646,2
7012,13189,5
2515,3680,1
15034,8936,1
9248,816,1
563,9641,1
1342,1342,24
791,9447,2
726,15156,1
2505,16329,1
1385,13728,1
15187,5129,1
2408,6820,1
2819,17895,1
6264,18030,1
15569,9690,2
12260,14965,1
9748,11750,1
6852,11670,29
2721,10889,9
10142,8900,1
17815,10048,1
15964,7749,8
2206,3800,1
7815,10594,2
3169,10889,2
8838,7815,1
16797,12747,2
12031,9218,2
11665,15717,1
10756,2953,2
2515,15615,1
15320,15463,3
11818,6602,4
13755,811,1
6321,12604,4
5334,5334,3
10321,15700,1
10889,18801,2
17817,17897,4
3697,706,1
2232,2232,3
5337,16797,1
2395,10066,1
8419,7146,2
6525,8215,3
2853,1314,1
4580,18254,3
5682,4834,1
10105,8239,1
7147,18618,1
15693,6144,1
18388,3599,1
7384,6450,1
15507,11070,2
14589,14589,16
5382,5382,1
10968,13608,2
2819,4787,1
4787,11773,1
9424,9562,1
5313,15037,1
1272,5579,3
15714,13872,1
14102,8244,1
13544,6907,1
4702,5761,1
4454,16756,3
15709,1105,1
18555,4383,1
11362,5360,3
4338,12328,1
8591,8591,4
1132,1132,2
13487,3101,1
2453,6284,3
2807,3709,2
12566,12374,1
12604,17768,2
2048,15530,1
9704,13936,2
12403,12403,3
17528,18801,1
3512,10390,1
13091,9657,1
17136,10089,1
16601,9676,1
10200,1687,2
3188,3040,6
8104,17263,2
4889,17763,2
1939,6602,6
17352,10201,1
4755,17536,1
8518,11729,1
9676,8845,1
17142,14354,1
14200,791,3
8759,10770,1
9655,49,1
14129,5121,1
14576,6777,1
15487,15700,1
16283,1944,1
17078,10784,1
14706,970,2
3844,11513,1
585,7033,2
3425,3425,6
16846,18269,1
18696,6721,1
7895,9342,1
3188,12727,1
14533,6290,1
3694,7802,1
13921,10869,1
1975,13004,1
732,8830,1
10565,5350,1
12091,13921,1
6777,11690,1
17720,1687,1
18071,5790,1
6680,5300,6
7454,17011,1
6400,7820,1
491,5495,1
15880,14980,2
9866,14156,1
